Image	Object type	Name	Classification	Parent	ROI	Atlas_X	Atlas_Y	Atlas_Z	hemisphere	channel	Atlas_AP	Atlas_DV	Atlas_ML	animal
animalid0_030.ome.tiff	Detection		Cells: marker-	DCO	Polygon	11.062	5.5172	2.9876	Right	Negative	-6.082961517673872	4.306058644650748	-2.7124	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	DCO	Polygon	11.2377	5.0475	2.9781	Right	Negative	-6.217055873760018	3.850183317671398	-2.7219	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	DCO	Polygon	11.2432	5.0317	3.0772	Right	Negative	-6.22115788386411	3.8348820934337624	-2.6228000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	DCO	Polygon	11.445800000000002	4.4859	3.4987	Right	Negative	-6.375417325305827	3.305275428129584	-2.2013000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8958	5.9601	3.1788	Right	Negative	-5.955995237313962	4.735965945621653	-2.5212000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.0134	5.6474	2.9775	Right	Negative	-6.04589413305236	4.432417941396367	-2.7225	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9275	5.8759	3.1076000000000006	Right	Negative	-5.980236095704118	4.65422747657057	-2.5923999999999996	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8236	6.1526	3.2354	Right	Negative	-5.900847460590664	4.922815866611782	-2.4646000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8289	6.1396	3.1036000000000006	Right	Negative	-5.904994267834831	4.9101625551385935	-2.5963999999999996	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.005	5.669	3.0754	Right	Negative	-6.039408661631739	4.453408509997798	-2.6246	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9904	5.7084	3.0403	Right	Negative	-6.0282981553038555	4.491637478902619	-2.6597000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9343	5.8572	3.1661000000000006	Right	Negative	-5.985380407261761	4.636093913560193	-2.5338999999999996	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9161	5.9066	3.093	Right	Negative	-5.9715551574482255	4.684016985066561	-2.607	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.998	5.6861	3.2419	Right	Negative	-6.03392566194608	4.470054821428628	-2.4581000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.789100000000001	6.2463	3.0863	Right	Negative	-5.874645236601954	5.013712755043157	-2.6137	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9148	5.9103	3.0745	Right	Negative	-5.970582580588872	4.687601171901847	-2.6255	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9399	5.842	3.197	Right	Negative	-5.9896343302813095	4.621348353096695	-2.503	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9423	5.836	3.1606	Right	Negative	-5.991502263100244	4.615512158081119	-2.5394	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.858	6.0626	3.0185	Right	Negative	-5.9272725413577305	4.835404497742446	-2.6815	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.7869	6.253	3.0078	Right	Negative	-5.87303755174256	5.02019037256792	-2.6922	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.851900000000002	6.0789	3.0225	Right	Negative	-5.922616392306159	4.851224960655794	-2.6775	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8683	6.034	3.148	Right	Negative	-5.935040692505492	4.80767903541111	-2.552	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.1355	5.3178	3.2998	Right	Negative	-6.138802972879734	4.112617144575156	-2.4002000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9941	5.6983	3.0677	Right	Negative	-6.031103802685044	4.4818411730204835	-2.6323000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9838	5.7266	2.9857	Right	Negative	-6.023309504814458	4.5092846923283645	-2.7143	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.0102	5.6563	2.9453	Right	Negative	-6.043481996128919	4.441045363820833	-2.7547	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.7679	6.3033	3.0529	Right	Negative	-5.858493786339023	5.069025051326816	-2.6471	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8347	6.1233	3.2157	Right	Negative	-5.909351558476974	4.894366759043557	-2.4843	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9246	5.883	3.197	Right	Negative	-5.977965936853161	4.661138574035999	-2.503	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.1218	5.3545	3.3043	Right	Negative	-6.128353721274716	4.148234625813955	-2.3957	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8874	5.9844	2.9949	Right	Negative	-5.949745086398759	4.759494001434169	-2.7051000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9891	5.7114	3.094	Right	Negative	-6.02726456942458	4.494563798683179	-2.6060000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9599	5.7887	3.1804	Right	Negative	-6.004912823154694	4.569612021375552	-2.5196	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.0276	5.6083	3.1163	Right	Negative	-6.056632308223827	4.3945038046060825	-2.5837000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.0454	5.5586	3.3189	Right	Negative	-6.070032933435304	4.346331679167344	-2.3811	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8712	6.0255	3.2349	Right	Negative	-5.937188833316602	4.799452203836229	-2.4651	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9349	5.8573	2.9982	Right	Negative	-5.985986839654891	4.6361385609313865	-2.7018	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9065	5.9322	3.0963	Right	Negative	-5.964222875360884	4.708865461253961	-2.6037000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.7645	6.3125	3.0524	Right	Negative	-5.855908557198791	5.077950861320277	-2.6476	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.143	5.2987	3.2098	Right	Negative	-6.144609758428942	4.094050101624112	-2.4902	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.117900000000002	5.3648	3.3087	Right	Negative	-6.125366266102461	4.158235338257268	-2.3913	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8779	6.0089	3.0645	Right	Negative	-5.9424165524642065	4.7833004642628	-2.6355000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.1695	5.2271	3.2766	Right	Negative	-6.1647685667476395	4.024580797742176	-2.4234	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8634	6.0478	3.0654	Right	Negative	-5.93136208773476	4.821051305855761	-2.6346000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9976	5.6891	3.0494	Right	Negative	-6.033788651295088	4.472907140754251	-2.6506000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.0235	5.619	3.1128	Right	Negative	-6.053480476409053	4.40489688562621	-2.5872	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8707	6.0281	3.095	Right	Negative	-5.9369173408987	4.801936821403351	-2.605	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	11.0151	5.6425	3.0349	Right	Negative	-6.047160600899653	4.427673093376183	-2.6651000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9418	5.8372	3.1716	Right	Negative	-5.991108752642496	4.616681041538787	-2.5284	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9101	5.9237	2.9905	Right	Negative	-5.96706835246066	4.700581073769684	-2.7095000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.9841	5.7262	2.93	Right	Negative	-6.023573500926786	4.50888410147878	-2.77	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.8574	6.0633	3.1229	Right	Negative	-5.926735833558798	4.836111698433796	-2.5771	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VCO	Polygon	10.895	5.9623	3.1626	Right	Negative	-5.9553900241895334	4.738099305975815	-2.5374000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.031	5.5851	4.6278	Right	Negative	-6.057997356965595	4.3724206535181045	-1.0722000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.043	5.5512	4.8072	Right	Negative	-6.066997113663549	4.339574419135313	-0.8928000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.0703	5.4777	4.8552	Right	Negative	-6.087787281829502	4.2682536979226695	-0.8448000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker+	IRN	Polygon	10.8599	6.0403	4.8585	Right	Positive	-5.9272217382208305	4.8142905098163915	-0.8414999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7914	6.2291	4.2805	Right	Negative	-5.8754374056323035	4.997358909424737	-1.4195000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9603	5.7719	4.8642	Right	Negative	-6.003847084555771	4.553790322971048	-0.8357999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.902	5.9298	4.6342	Right	Negative	-5.959530825436876	4.706979919341016	-1.0658000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8883	5.9644	4.8593	Right	Negative	-5.948898546772089	4.740623799415638	-0.8407	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.03	5.5865	4.7612	Right	Negative	-6.057123180307349	4.373818610355266	-0.9388000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9112	5.9051	4.667	Right	Negative	-5.966543069813453	4.683010161315061	-1.0330000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8571	6.0495	4.6931	Right	Negative	-5.9252342258994535	4.823166986173228	-1.0069	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.0748	5.4663	4.7717	Right	Negative	-6.091276582503591	4.2571698607567345	-0.9283000000000001	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.877	5.9979	4.512	Right	Negative	-5.940561264065701	4.773036553857761	-1.1880000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9201	5.8826	4.521	Right	Negative	-5.973448198414649	4.661132652279415	-1.1790000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8868	5.9691	4.7889	Right	Negative	-5.947813886715864	4.745164240874645	-0.9111000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7969	6.2142	4.3024	Right	Negative	-5.87961785590487	4.982903514257464	-1.3976000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.941	5.8234	4.8638	Right	Negative	-5.989109047634106	4.603777440642073	-0.8361999999999998	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8847	5.9754	4.7189	Right	Negative	-5.946270959029184	4.751257712095363	-0.9811000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.0908	5.4239	4.7395	Right	Negative	-6.103520294180559	4.216006349798582	-0.9605000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7459	6.3518	4.1736	Right	Negative	-5.840804556504269	5.116414740128112	-1.5263999999999998	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.6765	6.5325	4.6864	Right	Negative	-5.787417687171203	5.291944678558138	-1.0136000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9066	5.9183	4.545	Right	Negative	-5.963111030006501	4.6957938788944915	-1.1550000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.0826	5.446	4.7187	Right	Negative	-6.097277639570929	4.237450378893561	-0.9813000000000001	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7605	6.3093	4.5218	Right	Negative	-5.851644880029632	5.075272359980935	-1.1782000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7548	6.3243	4.5461	Right	Negative	-5.847273906391723	5.089838180701567	-1.1539000000000001	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8551	6.0567	4.4982	Right	Negative	-5.923869357851053	4.830098064191539	-1.2018000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7342	6.3833	4.1327	Right	Negative	-5.831894484433145	5.14698076350496	-1.5673000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7642	6.3007	4.3996	Right	Negative	-5.854581261024942	5.066885769216068	-1.3003999999999998	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9209	5.8787	4.7035	Right	Negative	-5.973905246776406	4.657401614792347	-0.9965000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.824	6.1385	4.6443	Right	Negative	-5.900017042497157	4.909531655418365	-1.0556999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9656	5.7569	4.9387	Right	Negative	-6.007819580314442	4.539257391341499	-0.7613000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7402	6.3635	4.5477	Right	Negative	-5.836145968915291	5.127879187590752	-1.1523000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.758	6.3168	4.4564	Right	Negative	-5.8498080613550085	5.0825264923865525	-1.2435999999999998	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8117	6.1704	4.7373	Right	Negative	-5.89054411590428	4.940522936463109	-0.9626999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8226	6.1419	4.6789	Right	Negative	-5.89891869944517	4.912842121502967	-1.0211000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7706	6.2835	4.4084	Right	Negative	-5.859457828317468	5.050194810414044	-1.2915999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8502	6.0698	4.4891	Right	Negative	-5.920129744060397	4.842812467581464	-1.2109000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8915	5.9568	4.7706	Right	Negative	-5.951423986161101	4.733218130092805	-0.9294000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.6635	6.567	4.7312	Right	Negative	-5.777474029220805	5.325437021715547	-0.9687999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.742900000000002	6.3547	4.7034	Right	Negative	-5.838068724063963	5.119386857537959	-0.9965999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.7719	6.2801	4.3881	Right	Negative	-5.860456551899646	5.046892566602212	-1.3119000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.8222	6.1427	4.7117	Right	Negative	-5.898589946160133	4.9136268586565945	-0.9882999999999997	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	11.0385	5.5631	4.8162	Right	Negative	-6.063551390860836	4.351128161340339	-0.8837999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9089	5.910400000000001	4.7561	Right	Negative	-5.964713747444406	4.688180267003144	-0.9439000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9677	5.7521	4.8584	Right	Negative	-6.009493241615247	4.53457363523805	-0.8416000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	IRN	Polygon	10.9663	5.7547	4.9708	Right	Negative	-6.0083251739690615	4.537132253260108	-0.7292000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6994	6.4772	4.0449	Right	Negative	-5.805410833183559	5.238090280770282	-1.6551	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.5683	6.8291	3.9294	Right	Negative	-5.705479814136631	5.579588846884275	-1.7706000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6156	6.7023	3.9516	Right	Negative	-5.741548475175968	5.456531793950487	-1.7484000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.5805	6.7946	4.1098	Right	Negative	-5.714626516328557	5.546162281909034	-1.5902000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6107	6.7147	4.0169	Right	Negative	-5.737747852365389	5.468588330285685	-1.6831000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6215	6.6858	4.0293	Right	Negative	-5.745987954139372	5.440539813567042	-1.6707	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6604	6.5827	3.9275	Right	Negative	-5.775754170817857	5.340446930398864	-1.7725	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6356	6.6474	4.0885	Right	Negative	-5.756687518860956	5.403291766104255	-1.6115000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.702	6.4687	4.2174	Right	Negative	-5.807260115585241	5.229888116013713	-1.4826000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6981	6.479	4.2257	Right	Negative	-5.804272660412984	5.239888828457026	-1.4743000000000004	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.5843	6.7843	4.1404	Right	Negative	-5.717514352031005	5.536169791738491	-1.5596000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.5942	6.7595	3.9621	Right	Negative	-5.725215217121971	5.512048496795322	-1.7379000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.7113	6.4431	4.3076	Right	Negative	-5.814293539263153	5.205064306644626	-1.3924000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6062	6.7195	4.7959	Right	Negative	-5.7336833237891645	5.4734694209356345	-0.9041000000000006	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6157	6.7013	4.0296	Right	Negative	-5.74156093890303	5.455583761599535	-1.6703999999999999	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.5891	6.7731	3.9558	Right	Negative	-5.7213199422630705	5.525249249769879	-1.7442000000000002	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.7066	6.4573	4.1123	Right	Negative	-5.81084903572914	5.218796056575006	-1.5877	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.7124	6.4431	3.9953	Right	Negative	-5.815389353431056	5.204973861644147	-1.7047000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	VII	Polygon	10.6959	6.4852	4.1993	Right	Negative	-5.802621397682218	5.245896540942699	-1.5007000000000001	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	GRN	Polygon	10.9456	5.807	5.3134	Right	Negative	-5.992262189064266	4.587986330812468	-0.3866000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker+	GRN	Polygon	10.6915	6.4857	5.3962	Right	Positive	-5.798281718881988	5.246728225983704	-0.30379999999999985	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker+	GRN	Polygon	10.7369	6.3623	5.6344	Right	Positive	-5.832753939520293	5.127022750498373	-0.06559999999999988	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker+	GRN	Polygon	10.6964	6.4717	5.5128	Right	Positive	-5.8019428925041705	5.233167993523418	-0.1871999999999998	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	GRN	Polygon	10.7989	6.2006	5.1762	Right	Negative	-5.880424927199684	4.969957651738802	-0.5238000000000005	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	GRN	Polygon	10.9072	5.909799999999999	5.293	Right	Negative	-5.962967923012	4.687756159593338	-0.40700000000000003	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	GRN	Polygon	10.6595	6.5729	5.2202	Right	Negative	-5.774003469310648	5.331310792087638	-0.4798	animalid0
animalid0_030.ome.tiff	Detection		Cells: marker-	GRN	Polygon	10.8043	6.1862	5.1691	Right	Negative	-5.884549335873813	4.955980383883391	-0.5308999999999999	animalid0
