Name	hemisphere	Area µm^2	Area mm^2	length µm	length mm	density µm^-1	density mm^-1	coverage index	relative count	relative density	channel	animal
VCO	Ipsi.	2425154.0	2.425154	581.192	0.581192	0.0002396515850127456	239.65158501274558	0.13928358399672763	0.0002505766854645409	2.0193330181878456e-05	marker2	mouse0
VCO	Ipsi.	2425154.0	2.425154	6621.2733	6.6212732999999995	0.0027302485945222446	2730.2485945222447	18.077722121272664	0.014047543967115505	0.0009821074883450973	marker1	mouse0
VCO	Contra.	2426872.5	2.4268725	71.3399	0.0713399	2.9395817044364713e-05	29.395817044364712	0.002097094648363274	9.761921376560025e-05	1.266842460100227e-05	marker3	mouse0
VCO	Contra.	2426872.5	2.4268725	50.3732	0.0503732	2.0756426223462502e-05	20.7564262234625	0.0010455676094397212	2.2464110461861897e-05	2.504662328652104e-06	marker2	mouse0
VCO	Contra.	2426872.5	2.4268725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse0
VCO	both	4852026.5	4.8520265	207.03119999999998	0.20703119999999997	4.266901675001156e-05	42.669016750011565	0.008833817740574993	0.00012583234816190408	1.3748994244134235e-05	marker3	mouse0
VCO	both	4852026.5	4.8520265	631.5652	0.6315652	0.00013016524126568558	130.16524126568558	0.08220783663301097	0.00013844638725485462	1.2853250965011863e-05	marker2	mouse0
VCO	both	4852026.5	4.8520265	6621.2733	6.6212732999999995	0.001364640794933828	1364.6407949338281	9.03565965958613	0.006623785024709044	0.0004998693364089528	marker1	mouse0
VI	Contra.	83597.3	0.0835973	9.6692	0.0096692	0.00011566402264187958	115.66402264187958	0.0011183785677288621	1.3231020813630827e-05	4.984658013335169e-05	marker3	mouse0
VI	Contra.	83597.3	0.0835973	43.4507	0.043450699999999995	0.0005197620018828359	519.7620018828359	0.022584022815210537	1.9376996586383684e-05	6.271928953305033e-05	marker2	mouse0
VI	Contra.	83597.3	0.0835973	200.80110000000002	0.2008011	0.002402004610196741	2402.004610196741	0.48232516793257685	0.00038010828953259217	0.0009939061212827234	marker1	mouse0
VI	Ipsi.	63008.3	0.0630083	140.5932	0.1405932	0.0022313441245042317	2231.344124504232	0.31371181076524834	0.00015373841750351768	0.0005633411522259056	marker3	mouse0
VI	Ipsi.	63008.3	0.0630083	538.6207	0.5386207000000001	0.008548408701710728	8548.408701710727	4.604349878801523	0.0002322223804329565	0.0007202991769660401	marker2	mouse0
VI	Ipsi.	63008.3	0.0630083	153.8647	0.1538647	0.0024419751048671366	2441.9751048671365	0.3757337669178505	0.0003264358742354038	0.0008784116001942251	marker1	mouse0
VI	both	146605.6	0.1466056	150.2624	0.15026240000000002	0.001024943112677824	1024.943112677824	0.1540104119744403	9.13286047341816e-05	0.0003302615815905486	marker3	mouse0
VI	both	146605.6	0.1466056	582.0714	0.5820714	0.003970321733958321	3970.321733958321	2.3110107301355476	0.00012759677457588764	0.0003920519883971544	marker2	mouse0
VI	both	146605.6	0.1466056	354.6658	0.3546658	0.00241918316899218	2419.18316899218	0.8580015339771468	0.0003548003395081808	0.0008861493001126841	marker1	mouse0
VII	Ipsi.	2536144.6	2.5361446	43112.2368	43.1122368	0.016999124103570434	16999.124103570433	732.8702637457162	0.04714315529249579	0.0042917208754002616	marker3	mouse0
VII	Ipsi.	2536144.6	2.5361446	130060.78700000001	130.060787	0.05128287519568088	51282.87519568088	6669.891107573035	0.05607475828189248	0.004321156613453539	marker2	mouse0
VII	Ipsi.	2536144.6	2.5361446	14523.5002	14.5235002	0.005726605730603847	5726.6057306038465	83.17035947374612	0.03081273017622016	0.002059937832075006	marker1	mouse0
VII	Contra.	2440270.2	2.4402702	2431.1096	2.4311095999999996	0.000996246071439138	996.2460714391381	2.421983388237974	0.0033266518137816687	0.00042934231836535766	marker3	mouse0
VII	Contra.	2440270.2	2.4402702	11685.063100000001	11.6850631	0.004788430027133881	4788.430027133881	55.95310701699411	0.005210996089830037	0.0005778162470373531	marker2	mouse0
VII	Contra.	2440270.2	2.4402702	3398.5053000000003	3.3985053	0.001392675819259687	1392.675819259687	4.733016152935889	0.006433231872486998	0.0005762640986818338	marker1	mouse0
VII	both	4976414.8	4.9764148	45543.3464	45.543346400000004	0.009151838870023457	9151.838870023457	416.8053678544629	0.027680978618985934	0.002948944914395347	marker3	mouse0
VII	both	4976414.8	4.9764148	141745.8501	141.7458501	0.028483527960731895	28483.527960731895	4037.421884641062	0.03107232769429534	0.0028126243971764004	marker2	mouse0
VII	both	4976414.8	4.9764148	17922.005500000003	17.922005500000004	0.003601388995949454	3601.388995949454	64.5441133930456	0.01792880406305735	0.0013191925188218133	marker1	mouse0
VeCB	Ipsi.	294703.7	0.2947037	1450.9938	1.4509938	0.0049235683162444175	4923.5683162444175	7.1440671007470895	0.0015866591742660073	0.0012430393940030882	marker3	mouse0
VeCB	Ipsi.	294703.7	0.2947037	11329.652699999999	11.329652699999999	0.0384442160040746	38444.216004074595	435.5596156499469	0.004884697003796312	0.003239355781070452	marker2	mouse0
VeCB	Ipsi.	294703.7	0.2947037	1447.6891	1.4476891	0.004912354680311106	4912.354680311106	7.111562326020373	0.0030713845149638935	0.001767040674105662	marker1	mouse0
VeCB	Contra.	264817.2	0.26481720000000003	1300.3142	1.3003142	0.004910233172165554	4910.233172165554	6.384845919077915	0.0017793079307967276	0.002116114637026033	marker3	mouse0
VeCB	Contra.	264817.2	0.26481720000000003	12652.134	12.652134	0.047776858904935174	47776.85890493517	604.4792209643331	0.005642264850243356	0.005765197601562642	marker2	mouse0
VeCB	Contra.	264817.2	0.26481720000000003	1556.3994	1.5563994	0.005877259483145355	5877.259483145354	9.14736313321174	0.0029462005624648104	0.002431903815616177	marker1	mouse0
VeCB	both	559520.9	0.5595209	2751.308	2.751308	0.004917256888884758	4917.256888884758	13.528888216443747	0.0016722288532193793	0.0015844596808570152	marker3	mouse0
VeCB	both	559520.9	0.5595209	23981.7867	23.9817867	0.042861288470189406	42861.28847018941	1027.8902777792516	0.005257084666051142	0.004232365661018792	marker2	mouse0
VeCB	both	559520.9	0.5595209	3004.0885000000003	3.0040885000000004	0.005369037153035749	5369.03715303575	16.12906276750744	0.003005228075874871	0.001966683869342432	marker1	mouse0
XII	Contra.	682340.7	0.6823406999999999	97851.9633	97.85196330000001	0.14340631197875198	143406.311978752	14032.589176733189	0.13389746443107392	0.06180240024860621	marker3	mouse0
XII	Contra.	682340.7	0.6823406999999999	90340.1266	90.3401266	0.1323973882841812	132397.38828418122	11960.796819102288	0.04028750571893364	0.015976293186370893	marker2	mouse0
XII	Contra.	682340.7	0.6823406999999999	13428.395299999998	13.428395299999998	0.019679897886788814	19679.897886788815	264.2694482874348	0.02541940441885278	0.008143186275690053	marker1	mouse0
XII	both	1332811.3	1.3328113000000001	143447.9977	143.4479977	0.10762813738148828	107628.13738148828	15439.040803555015	0.0871868510143129	0.03468040170774664	marker3	mouse0
XII	both	1332811.3	1.3328113000000001	115668.8439	115.66884390000001	0.08678561166160581	86785.61166160581	10038.391368052304	0.025355946711282905	0.00856970137336306	marker2	mouse0
XII	both	1332811.3	1.3328113000000001	15527.1498	15.5271498	0.011649923586332137	11649.923586332137	180.89010868353233	0.01553303989455533	0.004267379074357244	marker1	mouse0
XII	Ipsi.	650470.6	0.6504706	45596.034400000004	45.5960344	0.07009699500638461	70096.99500638462	3196.144995647742	0.04985918360981865	0.017697190451626984	marker3	mouse0
XII	Ipsi.	650470.6	0.6504706	25328.717299999997	25.328717299999997	0.03893906550119252	38939.06550119251	986.2765820058879	0.010920291449473452	0.003281052393613645	marker2	mouse0
XII	Ipsi.	650470.6	0.6504706	2098.7545	2.0987545	0.003226517078558201	3226.517078558201	6.7716672379508775	0.004452670170695344	0.0011606219999464368	marker1	mouse0
x	Contra.	173885.4	0.1738854	267.892	0.267892	0.0015406238821660703	1540.6238821660704	0.4127208130412329	0.0003665747556990433	0.0006639474405582411	marker3	mouse0
x	Contra.	173885.4	0.1738854	316.26480000000004	0.3162648	0.0018188117001197344	1818.8117001197343	0.5752261185760278	0.0001410394297443613	0.0002194746388013637	marker2	mouse0
x	Contra.	173885.4	0.1738854	34.7331	0.0347331	0.00019974707479753908	199.74707479753909	0.006937835123650405	6.574834117524494e-05	8.265173160235155e-05	marker1	mouse0
x	Ipsi.	180682.8	0.18068279999999998	233.22449999999998	0.23322449999999997	0.001290795250018264	1290.7952500182641	0.3010450767878846	0.0002550305815149606	0.00032588343297095755	marker3	mouse0
x	Ipsi.	180682.8	0.18068279999999998	1014.3143	1.0143143000000001	0.005613784488617622	5613.784488617623	5.694141883923041	0.00043731420135391743	0.0004730242186486452	marker2	mouse0
x	Ipsi.	180682.8	0.18068279999999998	277.0306	0.2770306	0.0015332427879134042	1533.2427879134043	0.424755169481323	0.000587741867374118	0.0005515282478240278	marker1	mouse0
x	both	354568.2	0.3545682	501.1165	0.5011165	0.0014133148432374928	1413.3148432374928	0.708235387641221	0.0003045756673277979	0.0004554043923408782	marker3	mouse0
x	both	354568.2	0.3545682	1330.5791	1.3305791	0.003752674661743495	3752.674661743495	4.993230474015464	0.00029167830867156066	0.0003705602874347816	marker2	mouse0
x	both	354568.2	0.3545682	311.7637	0.3117637	0.0008792771038124681	879.2771038124681	0.2741266832098591	0.00031188196495497066	0.0003220801137076054	marker1	mouse0
y	Contra.	78748.70000000001	0.0787487	13696.4269	13.6964269	0.17392575242511937	173925.7524251194	2382.1613541181455	0.018741747961183258	0.0749550617165991	marker3	mouse0
y	Contra.	78748.70000000001	0.0787487	151784.0501	151.7840501	1.92744832740096	1927448.32740096	292555.9134913885	0.0676886453073297	0.23258373884265757	marker2	mouse0
y	Contra.	78748.70000000001	0.0787487	33356.8885	33.356888500000004	0.4235865290474636	423586.5290474636	14129.528619538254	0.06314322895573975	0.1752724546514059	marker1	mouse0
y	Ipsi.	72319.7	0.0723197	322.7966	0.3227966	0.004463467077435333	4463.467077435333	1.440791996808062	0.00035297751569432945	0.0011268789330661788	marker3	mouse0
y	Ipsi.	72319.7	0.0723197	843.9124999999999	0.8439125	0.011669192488353795	11669.192488353794	9.847777405827872	0.00036384670998928814	0.0009832601643785992	marker2	mouse0
y	Ipsi.	72319.7	0.0723197	61.3056	0.0613056	0.0008477026315098099	847.7026315098099	0.05196891844628781	0.000130064577070153	0.00030493014590904344	marker1	mouse0
y	both	151068.4	0.1510684	14019.2235	14.0192235	0.09280050295098115	92800.50295098116	1300.9909917822142	0.008520801755539974	0.029902577516634627	marker3	mouse0
y	both	151068.4	0.1510684	152627.9626	152.6279626	1.0103235527747696	1010323.5527747696	154203.62542680666	0.03345781245711301	0.0997650528928102	marker2	mouse0
y	both	151068.4	0.1510684	33418.1941	33.4181941	0.22121233891402836	221212.33891402837	7392.516879143983	0.03343087101274012	0.0810303088321419	marker1	mouse0
ACVII	Contra.	20535.2	0.0205352	563.223	0.5632229999999999	0.02742719817678912	27427.19817678912	15.447628838725699	0.0007575232417405678	0.0063342780858922434	marker3	mouse1
ACVII	Contra.	20535.2	0.0205352	51.0244	0.0510244	0.0024847286610308154	2484.7286610308156	0.12678178909190072	3.066601307526114e-05	0.000389779066845728	marker2	mouse1
ACVII	Contra.	20535.2	0.0205352	26.1352	0.0261352	0.0012727024815925826	1272.7024815925824	0.03326233389691846	4.116320285637902e-05	0.00036047250051220815	marker1	mouse1
ACVII	Ipsi.	21062.9	0.021062900000000002	117.9237	0.11792369999999999	0.005598645010895935	5598.645010895934	0.660212934671389	0.0001684375549164439	0.00014193659835404725	marker3	mouse1
ACVII	Ipsi.	21062.9	0.021062900000000002	52.6559	0.052655900000000005	0.0024999359062617206	2499.935906261721	0.13163637508652656	3.177017643374672e-05	0.00019453696850692332	marker2	mouse1
ACVII	Ipsi.	21062.9	0.021062900000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
ACVII	both	41598.1	0.0415981	681.1467	0.6811467	0.016374466622273615	16374.466622273614	11.15341390402182	0.0004718359139466084	0.0008139049097343692	marker3	mouse1
ACVII	both	41598.1	0.0415981	103.6803	0.1036803	0.002492428740735755	2492.4287407357547	0.2584157595681053	3.1217018560152075e-05	0.00025982854846964517	marker2	mouse1
ACVII	both	41598.1	0.0415981	26.1352	0.0261352	0.0006282786954211852	628.2786954211851	0.016420189360571758	1.9893963097109805e-05	9.85957708192825e-05	marker1	mouse1
AMB	Contra.	99079.8	0.09907980000000001	50582.7503	50.5827503	0.5105253573382263	510525.3573382263	25823.776672057775	0.06803274898825099	0.1179052108215894	marker3	mouse1
AMB	Contra.	99079.8	0.09907980000000001	42364.624899999995	42.364624899999995	0.42758084796295504	427580.847962955	18114.30223837452	0.02546142906358396	0.06707455286122237	marker2	mouse1
AMB	Contra.	99079.8	0.09907980000000001	5932.619699999999	5.932619699999999	0.05987718687361096	59877.18687361095	355.2285784269657	0.009343935695186966	0.016959249776081448	marker1	mouse1
AMB	Ipsi.	104666.0	0.104666	48197.2402	48.1972402	0.4604861196568131	460486.1196568131	22194.160117865365	0.06884303403818348	0.011674223546258291	marker3	mouse1
AMB	Ipsi.	104666.0	0.104666	50497.022399999994	50.49702239999999	0.48245870101083443	482458.7010108344	24362.727832019005	0.030467607827933053	0.037543383768099674	marker2	mouse1
AMB	Ipsi.	104666.0	0.104666	5227.0064999999995	5.2270065	0.0499398706361187	49939.8706361187	261.03602842415154	0.007700265731567752	0.0053708413617783845	marker1	mouse1
AMB	both	203745.8	0.20374579999999998	98779.9905	98.7799905	0.484819763155854	484819.7631558541	47890.49159874751	0.06842571078624442	0.024098322997101285	marker3	mouse1
AMB	both	203745.8	0.20374579999999998	92861.6473	92.8616473	0.4557720811913669	455772.08119136695	42323.746252779674	0.027959639075990285	0.04751293240744137	marker2	mouse1
AMB	both	203745.8	0.20374579999999998	11159.6262	11.1596262	0.05477230058239238	54772.30058239238	611.2384006135413	0.008494642926028488	0.008595416707303995	marker1	mouse1
AP	both	285282.26	0.28528226	23494.3696	23.494369600000002	0.08235482150204503	82354.82150204503	1934.8746147110733	0.016274742801830226	0.004093506989084753	marker3	mouse1
AP	both	285282.26	0.28528226	37103.893099999994	37.10389309999999	0.13006028871195843	130060.28871195843	4825.743048923641	0.011171581482273858	0.01355841211315653	marker2	mouse1
AP	both	285282.26	0.28528226	3672.6291	3.6726291	0.012873667994638013	12873.667994638012	47.280207700846205	0.002795584031680324	0.0020202646189553764	marker1	mouse1
AP	Contra.	143371.16	0.14337116	9.896	0.009896	6.902364464373449e-05	69.0236446437345	0.0006830579873943966	1.3309914545863113e-05	1.594092684411432e-05	marker3	mouse1
AP	Contra.	143371.16	0.14337116	13.0027	0.0130027	9.069257722403865e-05	90.69257722403864	0.0011792483738710072	7.8147115539565e-06	1.4226932974465937e-05	marker2	mouse1
AP	Contra.	143371.16	0.14337116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
AP	Ipsi.	141911.1	0.1419111	23484.4736	23.4844736	0.1654872212251191	165487.2212251191	3886.380277998669	0.03354429441820242	0.004195424644006545	marker3	mouse1
AP	Ipsi.	141911.1	0.1419111	37090.8904	37.0908904	0.2613670840406423	261367.0840406423	9694.337868319051	0.0223789571936433	0.020338745513197067	marker2	mouse1
AP	Ipsi.	141911.1	0.1419111	3672.6291	3.6726291	0.02587978741620634	25879.78741620634	95.04686036657323	0.005410404598404176	0.002783271781013878	marker1	mouse1
Acs5	Ipsi.	41221.6	0.0412216	791.1635000000001	0.7911635000000001	0.01919293525724378	19192.93525724378	15.184749833394388	0.0011300666912515125	0.0004865784377364373	marker3	mouse1
Acs5	Ipsi.	41221.6	0.0412216	391.8537	0.3918537	0.009506028392881402	9506.028392881402	3.7249723980556313	0.0002364267097365434	0.0007397285432238142	marker2	mouse1
Acs5	Ipsi.	41221.6	0.0412216	35.657	0.035656999999999994	0.0008650076658839055	865.0076658839055	0.030843578342422413	5.252879926407425e-05	9.302825359792977e-05	marker1	mouse1
Acs5	Contra.	42242.0	0.042242	26439.0098	26.4390098	0.6258938923346432	625893.8923346432	16548.014753195777	0.03555991927195204	0.14454943376842075	marker3	mouse1
Acs5	Contra.	42242.0	0.042242	40319.956	40.319956	0.9544992187869892	954499.2187869892	38485.36650352578	0.024232569082438087	0.14973217021186644	marker2	mouse1
Acs5	Contra.	42242.0	0.042242	66767.0089	66.76700890000001	1.5805835164054733	1580583.5164054732	105530.83370703754	0.10515871053079232	0.44767484991001244	marker1	mouse1
Acs5	both	83463.6	0.0834636	27230.173300000002	27.2301733	0.3262520823448785	326252.0823448785	8883.900741736912	0.018862564710259967	0.016216599768224267	marker3	mouse1
Acs5	both	83463.6	0.0834636	40711.8097	40.711809699999996	0.48777921992341566	487779.2199234157	19858.374777136545	0.012257886204247857	0.05084958483063556	marker2	mouse1
Acs5	both	83463.6	0.0834636	66802.66589999999	66.8026659	0.8003808354779807	800380.8354779808	53467.57354519841	0.05084980295552188	0.12560375832898552	marker1	mouse1
B	Contra.	25484.2	0.025484200000000002	198.4516	0.1984516	0.007787240721702075	7787.240721702075	1.5453903808069316	0.0002669132818805384	0.0017984537806267373	marker3	mouse1
B	Contra.	25484.2	0.025484200000000002	61.2834	0.0612834	0.002404760596761915	2404.760596761915	0.14737190555559915	3.683174218014242e-05	0.0003772344868450852	marker2	mouse1
B	Contra.	25484.2	0.025484200000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
B	Ipsi.	27411.7	0.0274117	10.3497	0.0103497	0.0003775650543381111	377.5650543381111	0.003907685042883149	1.4783102651279763e-05	9.5720124004677e-06	marker3	mouse1
B	Ipsi.	27411.7	0.0274117	30.5016	0.0305016	0.0011127219399015749	1112.7219399015748	0.033939799522101875	1.840327890153941e-05	8.658844110259093e-05	marker2	mouse1
B	Ipsi.	27411.7	0.0274117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
B	both	52895.9	0.0528959	208.80130000000003	0.20880130000000002	0.003947400460149086	3947.4004601490856	0.8242223476997274	0.00014463837557862348	0.00019620844387277796	marker3	mouse1
B	both	52895.9	0.0528959	91.785	0.09178499999999999	0.0017352006488215532	1735.2006488215532	0.15926539155208624	2.7635472201985892e-05	0.00018088969145565228	marker2	mouse1
B	both	52895.9	0.0528959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	marker1	mouse1
CS	both	840824.8	0.8408248	178.3573	0.1783573	0.00021212183560713244	212.12183560713243	0.037833477869932	0.0001235495667152897	1.0543671891435298e-05	marker3	mouse1
